id_review_main,review_rating,review_text,sentiment
review_55,5,แวะมาหาMatchaทาน ก็เลยมาเจอร้านนี้ ร้านค่อนข้างโปร่ง เป็นco working space ของทางโครงการ SYNHUB Digitech community มีที่จอดรถพอสมควร คาเฟ่สไตล์ Industrial loft ดิบๆเท่ห์ๆ มุมถ่ายรูปเยอะ มีสวนด้านหลัง บริเวณหน้าร้าน บันได ภายในร้านก็สวยหลายมุม แอร์เย็นช่ำ เราชอบIced Matcha latte รสชาติดี และยังมีdirty matcha ด้วย ทางร้านมีเมนูอาหารและเครื่องดื่มหลากหลายให้เลือกสรร,pos
review_55,5,"คาเฟ่สไตล์ Loft ย่านรังสิต กาแฟอร่อย พื้นที่กว้างขวางทั้ง indoor, outdoor บรรยากาศดี  มีพื้นที่สีเขียวให้น้องหมาได้เดินเล่นด้วย ที่ร้านเป็น Pet-friendly แค่ใส่สายจูงก็พาน้องๆเข้าไปนั่งตากแอร์กับเราได้เลย😁🥰🐶",pos
review_59,5,อาหารอร่อยมากเมนู พิซซ่า ชีสหอมมาก ข้าวกระหรี่ ไก่ ปลา หมูทอด ผักโขมอบชีส พร้อมโดดเด่นกาแฟโซดาที่หอมเข้ม ติดหวานนิดๆ ในม.ธรรมศาสตร์ รังสิต ที่จอดมาก ร้านสวย นั่งสบาย,pos
review_59,5,"🌱ร้านอาหารออแกนิค ในมหาวิทยาลัยธรรมศาสตร์
⭐️อาหารคุณภาพดี ปริมานคุ้มพอสมควร ราคาไม่แพงมาก กาแฟอร่อย บรรยากาศร้านอบอุ่น
🅿️มีที่จอดรถหน้าร้าน
📍ร้านอยู่ใกล้ๆยิม 7 ตรงข้ามอาคาร SC …",pos
review_59,3,เครื่องดื่มรสชาติ ราคาเหมาะสม แต่พนักงานพฤติกรรมแย่ คุยกันเสียงดัง นินทาลูกค้าที่พึ่งเดินออกไปทั้งที่ลูกค้าคนอื่นๆก็ยังนั่งอยู่ สมัยเรียนเคยไปบ่อยๆรู้สึกว่าบริการดีกว่านี้มาก ไม่แน่ใจว่าเปลี่ยนเจ้าของรึเปล่ามาตรฐานเลยตกลงไป,neg
review_59,1,อ่านรีวิวมาทั้งหมดเรื่องการบริการของพนง. วันนี้ก็โดนเช่นกันค่ะ ลูกค้าเต็มร้านเพราะวันรับปริญญา  ป้าแก่ๆเดินมาวีนว่าเรียกหาว่าเมนูโต๊ะไหน ซึ่งตอนชำระเงิน ตอนสั่งอาหารไม่ได้บอกว่าไปรับอาหารเอง ป้ายแจ้งก็ไม่มี มีการตอบโต้กับพอสมควร ลุงแก่ๆน่าจะเป็น พนง ร้านเช่นกัน ตามมาถามว่า มีปัญหาอะไรรึป่าว น้ำเสียงไม่ได้เป็นมิตร ถ้าใครเลือกที่จะไปใช้บริการ ถ้าเลือกได้ควรมองหาทางเลือกอื่นดูนะคะ เข้าใจว่าร้านน่าจะไม่เคยขายดี ไม่สามารถรับมือได้ในเวลาที่มีลูกค้าเยอะ,neg
review_59,1,พนักงานชักสีหน้าไม่พอใจ  กาแฟไม่อร่อย จืดมาก  แก้วแตกเดินมาดูแล้วพูดคำเดียวว่า อุ้ย!! แล้วไม่เก็บ กินจนเสร็จจนจะออกจากร้าน  เดินไปถามแก้วแตกนี่ยังไงนะครับ  บอกมาห้วนๆว่า50บาท โอเคคับจ่ายได้นะ แต่ช่วยมีเซอร์วิสนิดนึง **นี่มาหาน้อง เรียนนี่  จอดรถเข้าร้านง่ายดี เลนไม่ได้ดูรีวิว  เสียดายไม่งั้นคงไม่เข้า  มีคนโดนเหมือนกันเยอะมาก ควรปรับปรุงนะครับ ถ้าปรับไม่ได้ ก็ปิดไป,neg
review_59,3,"ร้าน Cafe' ที่น่าสนใจ แต่แอบน่าผิดหวังพอสมควร

ด้วยความที่ร้านคั่วกาแฟเอง แถมยังใช้เมล็ด Peaberry ทำให้คาดหวังเอาไว้สูงมาก เมล็ดมีการคั่ว 2 แบบ คือระดับคั่วกลาง / คั่วเข้มมาก

เครื่องดื่มได้ลองสั่งลาเต้เย็น(เมล็ดคั่วกลาง) ไป ส่วนตัวคิดว่าร้านใส่นมสดน้อยไปหน่อย รวมไปถึงการสกัดช็อต Espresso ที่ค่อนข้างนาน ทำให้ลาเต้ที่ออกมามีความเข้ม + ความขมที่มากเกิน

ส่วนอาหารนี้ได้ลองสั่งข้าวสเต็กไก่พริกเกลือมาลองชิม ปริมาณอาหารจัดเต็มมาก เสียดายที่ไก่จืดเกินไป ตัวซอสก็เค็มไม่พอ ทำให้จานนี้ขาดรสชาติไปหน่อย ( แต่ไม่แน่ใจว่าร้านจงใจลดเค็มรึเปล่านะครับ )

อย่างไรก็ดี ร้านนี้มีการบริการที่ดีมากครับ รวมไปถึงคะแนนที่ให้น้องแมวพิเศษ 😻😻😻",neu
review_59,5,ร้านอาหารและเครื่องดื่ม บรรยากาศดี ตั้งอยู่ด้านหน้ายิมเนเซียม 7 ตรงข้าม SC,pos
review_59,1,บริการแย่ รับทำข้าวกล่องไม่บริการหน้าร้าน น้ำเสียงในการบริการแย่ พูดดีแต่ออกแนวประชดประชันไม่อยากบริการ เครื่องดื่มก็ไม่อร่อย,neg
review_59,4,อาหารอร่อย บรรยากาศดี พนักงานมีความเป็นกันเอง แต่อาหารออกค่อนข้างช้ามาก กาแฟที่เป็น signature รสชาติจากส่วนประกอบขัดกันเอง ราคาแอบสูงเมื่อคิดว่าอยู่ในมหาวิทยาลัย,pos
review_59,4,"สั่งโทสเมลอนมาค่ะ อร่อยมาก หอมหวานรสชาติลงตัว กาแฟขวดก็อร่อย ไม่ทราบเรียกอะไร รสชาติสดชื่นดี หวานอมเปรี้ยวซ่าๆนิดๆ
ติดนิดเดียวร้านไม่ค่อยมีที่ วันนั้นไปมีพนักงานน้อย ลูกค้าต้องจัดโต๊ะเก็บโต๊ะหยิบของกันเอง แต่รวมๆแล้วชอบค่ะ",pos
review_61,4,"เป็นร้านเล็กๆ ที่ตั้งอยู่ในบริเวณ V K P แมนชั่นค่ะ
ลูกสาวแม่มาทานบ่อ เพราะเพื่อนสาวคนสนิท พักอยู่ที่นี่ ลูกบอกว่าอาหารอร่อยมาก
วันนี้แม่มีนัดกับน้องสาวไม่แท้ ที่แม่รักเหมือนลูกจ้ะ …",pos
review_61,5,เครื่องดื่มชงอร่อยมากค่ะ อาหารอร่อยเสริฟมาร้อนๆ ไว้จะไปใช้บริการอีกนะคะ,pos
review_61,5,อาหารรสชาติดี ราคาไม่แพง บริการดี,pos
review_61,5,ชานมเย็นอาโหร่ย  บรรยากาศร้านดี ไว้จะแวะไปอุดหนุนบ่อยๆนะคะ,pos
review_61,5,ร้านกาแฟเปิดใหม่ใต้หอพักวีเคพี บรรยากาศร่มรื่นสบายๆ แต่งร้านสวยดีค่ะ,pos
review_61,3,บรรยากาศดี กาแฟเข็มข้น มีอาการ เจ ด้วย,pos
review_61,5,อร่อยยยยยย,pos
review_61,4,ยังไม่ได้ดำเนินการ แต่ดูเหมือนว่าพวกเขากำลังทำงานอย่างหนักเพื่อมอบคุณภาพและบริการที่ดีที่สุดให้กับลูกค้า,neu
review_62,4,เครื่องดื่มราคาย่อมเยาว์มาก ราคาไม่แพงเลย ชงอร่อยด้วย ชานมเวรี่กู๊ดเลย ถ้าใันไหนมีพนักงานคนเดียวจะช่สหน่อย ด้านในคาเฟ่มีขนมขาย ของที่ระลึกขาย มีโต๊ะรองรับสำหรับลูกค้าทั้งห้องแอร์และด้านนอก บรรยากาศดีมาก ชมวิวสวยๆเขียวๆ สบายตา,pos
review_62,5,"คาเฟ่วิวทุ่งนา มาเดือน ส.ค. ข้าวเขียวออกรวง อยู่ภายในพิพิธภัณฑ์เกษตรเฉลิมพระเกียรติ ที่จอดรถสะดวก ก่อนเข้าคาเฟ่อย่าลืมเดินชมจุดน่าสนใจใกล้เคียงก่อน มีเครื่องบินทำฝนเทียม, เรือขุดลำแรกของไทยสมัย ร.5, บ้านดินบ้านฟาง เข้ามาในคาเฟ่ เป็นห้องแอร์มีที่นั่งไม่มากนัก แต่ด้านนอกที่นั่งเยอะค่ะ มีเครื่องดื่มและเค้กราคาไม่แพง มีของฝากจำหน่ายด้วย มัทฉะลาเต้รสชาติดีเลย ใครหิวด้านข้างมีศูนย์อาหารนะคะ ส่วนใครอยากเข้าชมพิพิธภัณฑ์ฯ ควรไปก่อนบ่าย3  (ปิด 4โมงเย็น) ค่าเข้าคนละ 50 บ.",pos
review_62,5,"บรรยากาศดี  ธรรมชาติ
มีทุ่งหญ่า ทุ่งนา  จุดถ่ายรูปเยอะ
เข้ามาในพิพิธภัณฑ์การเกษตรเฉลิมพระเกียรติ
เครื่องดื่มราคาไม่แพง  มีน้ำช่อดอกมะพร้าว
มัทฉะ น้ำช่อดอกมะพร้าว",pos
review_62,5,บรรยากาศธรรมชาติ เดินเพลินมากๆ,pos
review_62,5,"บรรยากาศดี มีสะพานไม้ไผ่ทอดยาวกลางทุ่งนา
กาแฟราคาปานกลาง ไม่แพงมาก แนะนำให้มาช่วงเย็นๆหรือเช้าๆครับ เพราะถ้ามากลางวันแดดแรงมาก",pos
review_62,5,ร้านอยู่ในพิพิธภัณฑ์ บรรยากาศดี ในร้านห้องแอร์มีที่นั่ง 4 ที่ ที่เค้าเตอร์ ช่วงเย็นหรือเช้าบรรยากาศอากาศน่าจะดีมาก กลางวันร้อนพอสมควรค่ะ กาแฟโอเค มาพักผ่อนสบาย ๆ ได้,pos
review_62,5,เครื่องดื่มขนมถูกและอร่อย,pos
review_62,5,"ศาสตร์พระราชาผู้ยิ่งใหญ่ ""เศรษฐกิจพอเพียง""",neu
review_62,5,ตั้งอยู่ใน พิพิธภัณฑ์เกษตรเฉลิมพระเกียรติ ตรงข้ามนิคมนวนคร มี รปภ คอยให้บริการ ที่จอดรถกว้าง มีเรือขุด เครื่องบินทำฝนเทียม เกษตรผสมผสาน ให้ชม ส่วนของ ร้านกาแฟ มีขนาดเล็ก ไม่แอร์ กาแฟอร่อย ราคาไม่แรง มีสะพานไม้ไผ่ มีมุมถ่ายรูป เยอะแยะมากมาย หยุดวันจันทร์และวันนักขัตฤกษ์ นะครับ 😎 …,pos
review_62,5,"คาเฟ่ทุ่งนาอยู่ในพิพิทภัณฑ์เกษตร
แนะนำให้มา ส. อา.ต้นเดือน ได้เที่ยวงานเกษตรในนี้ด้วย เครื่องดื่มราคาไม่แรง บรรายากาศธรรมชาติสุด
ที่จอดรถเยอะ ติดถนนพลหลโยธิน มาง่ายมาก",pos
review_65,5,ขนมหวานมีเมนูเยอะมาก ไอศกรีมอัลมอนด์อร่อยมากแนะนำให้ลองค่ะ น้ำช็อคมิ้นก็อร่อย ราคาย่อมเยา,pos
review_65,4,หลังจากทานอาหารคาวเสร็จถ้าคุณกำลังมองหาร้านขนมหวานบรรยากาศดี มีที่นั่งรองรับเลยอะ และสบายๆสามารถมาร้านนี้ได้เลยขอแนะนำ ตอนเข้ามาครั้งแรกรู้สึกได้ถึงร้านของหวานเนื่องจากมีกลิ่นขนมบางอย่างอบอวบอยู่ในร้านมาครั้งแรกไม่รู้จะทานอะไรเลยลองของที่เคยทานมาก่อนอย่างยิงซู ฮันนี่โทสต์ และบราวนี่ ขนมหวานของที่นี้อร่อยทุกอย่างเลยโดยเฉพาะสังขยาใบเตยของที่นี้หอมหวานมันมากขอแนะนำ,pos
review_65,5,อร่อย อิ่ม ราคาไม่แพง,pos
review_65,4,"เมนูมีให้เลือกกินเยอะมากก ราคานักศึกษา
ร้านสะอาด โต๊ะบางจุดเบียดไปหน่อย
จัดร้านสวยครับ",pos
review_65,4,"อร่อยครับ ราคาทั่วไป ของกินเยอะดี

เสียดายดันไปกินกับคนหลายใจ",pos
review_65,5,อร่อยราคาไม่แพง สีสันขนมดูน่าทาน บรรยากาศเหมาะที่จะพูดคุย กินขนมกับกลุ่มเพื่อน,pos
review_65,5,เมนูหลากหลายดีครับ เค้กก็อร่อย ดียยย,pos
review_65,3,บิงซู เครป วาฟเฟิล แพนเค้ก  แหล่งเด็กธรรมศาสตร์,neu
review_65,3,รสชาดกำลังดี สมราคา,pos
review_65,5,ไอศครีมรสนมอร่อย,pos
review_66,5,ร้านกาแฟศุภ ร้านกาแฟในคณะนิติศาสตร์ มีกาแฟคั่วกลางเมียนมาร์ จากรัฐฉาน รสชาติดี หอม มีขนม เบเกอรี่ อร่อยดี,pos
review_66,5,"เป็นแนวร้านสโลว์ บาร์ โดยให้เครื่อง Flair Espresso
กาแฟที่ร้านกลมกล่อมมาก เมนูที่สั่ง กาแฟพีช และ อเมริกาโน่ อร่อยมากครับกาแฟหอม เห็นว่าทางร้านกำลังจะมีเค้กมาขายด้วย  ต้องไปลองนะครัย",pos
review_66,3,ที่จอดรถมีค่อยมี ราคาอมื่อเทียบกับรสชาติถือว่าได้อยู่,neu
review_66,5,เป็นกาแฟslow barในหมู่บ้าน ที่พิถีพิถันชงทุกแก้ว 50-55 บาทราคาสบายใจ คงได้ผูกแก้วไว้กับร้านนี้ทุกเสาร์ทิตย์  ลองหลายอย่าง ชอบamericanoน้ำส้มของที่นี่ตรงที่ใช้น้ำส้มคั้นสด,pos
review_66,5,กาแฟรสชาติดี หอม ได้ช้านิดนึง ราคาไม่แพง ถือว่าเป็นร้านที่ดีร้านนึงเลย,pos
review_66,5,ร้านประจำในดวงใจน้ิองเนิ้ด👧🏻🌷,pos
review_66,5,กาแฟรสชาติดีมาก ชอบมากที่มีร้านดีๆแบบนี้อยู่ใกล้บ้าน แถมน้องๆที่ร้านน่ารัก ใส่ใจรายละเอียดลูกค้าดีมากกกกกก ฝากตัวเป็นลูกค้าประจำเรียบร้อยค่ะ 🥰👍 …,pos
review_66,5,มัจฉะลาเต้ดีมาก เข้มข้น คุณภาพคับแก้ว,pos
review_66,5,กาแฟดี ขนมอร่อย,pos
review_66,5,ชาไทยจึ้งมากก หอมชา ขนมก็หวานกำลังดี,pos
review_67,5,เป็นร้านกาแฟที่สงบบรรยากาศเรียบง่ายภายในสถานศึกษา และยังอยู่ใกล้กับถนนใหญ่การเดินทางง่าย แต่ต้องแรกบัตรตรงทางเข้า กาแฟ และเครื่องดื่มอื่นๆ รสชาติดี ทานได้ทุกวัน ขนมเยอะ ในแต่ละวันจะไม่เหมือนกัน พนักงานน่ารักให้บริการดีทุกคน แนะนำครับ,pos
review_67,5,"ร้านกาแฟใน AIT ถ้าขับรถเข้าไปต้องแลกบัตรตรงป้อมยาม ขับตรงเข้ามาเลี้ยวขวา แล้วขับต่อไปอีกไม่ไกลจะเจอร้านด้านซ้าย มีที่จอดรถให้ข้างหน้า

ที่ร้าน มีเมนูให้เลือกหลากหลายทั้งเครื่องดื่มและขนม

ไปตอนเช้าช่วงที่ร้านเพิ่งเปิด บรรยากาศดี เงียบสงบมาก^^",pos
review_67,4,สงบ ท่ามกลางบรรยากาศ Green university กลางAIT ที่สำคัญคือกาแฟอร่อยมากครับสาขานี้อยู่ยืนหนึ่งมายาวนาน ถ้ามาแถวนี้ต้องแวะ,pos
review_67,4,กาแฟดี ขนมเยอะด้วย ที่จอดรถสะดวก ราคาไม่แพง,pos
review_67,4,ร้านกาแฟ  รสชาติดี หอมกรุ่น มีอาหารว่าง รองท้องราคาไม่แพง มีที่จอดรถสะดวกสบายครับ,pos
review_67,5,กาแฟสดอร่อยที่สุดในย่านนี้ แนะนำเอสเพรสโซ่เย็น หรือถ้าชอบวิปครีมควรสั่งหอมกรุ่นเย็น คุ้มกับราคา ร้านนั่งสบาย พนักงานน่ารักเป็นกันเอง มี wi-fi,pos
review_67,5,ใกล้ที่ทำงาน สะดวก กว้างขวาง สะอาด มีที่จอดรถด้านหน้า,pos
review_67,4,"...หอมกรุ่น...หนึ่งในร้านกาแฟที่ต้องแวะทุกครั้งที่ผ่านมาย่านคลองหลวง ด้วยรสชาติที่เป็นเอกลักษณ์ของตัวเอง ถ้าได้ผ่านมาช่วงเช้าก็ถือโอกาสทานมื้อเช้าเบาๆที่ร้านนี้ทุกครั้ง
☕🥪🥞🍰☕🥪🥞🍰☕🥪🥞🍰 …",pos
review_67,4,กาแฟอร่อย รสชาดดีมาก,pos
review_67,4,ดื่มแล้วรู้สึกว่าเป็น ปัญญาชนเลย,neu
review_69,5,"อร่อยมาก เครื่องดื่มคือยังไม่ได้อะไรมาก แต่ขนมอร่อยมากๆ บรรยากาศดีมากๆๆๆๆ

รู้สึกสบาย นั่งทำงานหรือพักผ่อนดีมากๆ ราคาปกติเลยไม่ได้เเพง และสงบ กลางธรรมชาติ รู้สึก้บาสบาย ผ่อนคลาย

ขนมอร่อยจนต้องมารีวิว",pos
review_69,5,มาร้านนี้ 2 ครั้งแล้ว กินจนอิ่มแปล้ทั้ง 2 ครั้งเลย สามารถเลือกน้ำซุปได้หลายแบบ มีเครื่องดื่มรีฟิลและแบบไม่รีฟิล โดยรวมคุ้มค่าครับ ร้านบรรยากาศดีร่มรื่นน่านั่ง อร่อยกินได้ทั้งวัน,pos
